timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T13:01:00Z,68.71,14.2,0.51,0.65,0.28,391
2026-06-01T13:01:30Z,72.28,18.8,0.0,0.4,0.24,348
2026-06-01T13:02:00Z,72.58,23.5,0.0,0.56,0.06,411
2026-06-01T13:02:30Z,66.4,10.0,0.0,0.71,0.21,379
2026-06-01T13:03:00Z,71.93,26.2,0.26,0.64,0.07,389
2026-06-01T13:03:30Z,61.8,17.1,0.53,0.65,0.04,397
2026-06-01T13:04:00Z,79.2,17.8,0.05,0.18,0.11,376
2026-06-01T13:04:30Z,76.2,19.4,0.0,0.33,0.22,386
2026-06-01T13:05:00Z,80.1,23.5,0.0,0.67,0.2,391
2026-06-01T13:05:30Z,75.68,25.6,1.2,0.12,0.02,395
2026-06-01T13:06:00Z,76.37,11.8,1.5,0.78,0.14,380
2026-06-01T13:06:30Z,69.73,10.0,0.0,0.31,0.28,375
2026-06-01T13:07:00Z,80.87,43.3,0.26,0.49,0.19,376
2026-06-01T13:07:30Z,64.6,27.4,0.0,0.21,0.02,369
2026-06-01T13:08:00Z,79.69,33.6,0.0,0.38,0.03,374
2026-06-01T13:08:30Z,65.09,25.7,1.5,0.79,0.21,389
2026-06-01T13:09:00Z,81.29,11.6,1.17,0.47,0.08,386
2026-06-01T13:09:30Z,84.29,22.1,0.4,0.67,0.06,371
2026-06-01T13:10:00Z,81.31,32.3,0.15,0.18,0.19,398
2026-06-01T13:10:30Z,74.78,16.9,0.66,0.54,0.05,385
2026-06-01T13:11:00Z,74.66,25.2,0.42,0.41,0.03,397
2026-06-01T13:11:30Z,66.73,36.1,0.41,0.43,0.13,391
2026-06-01T13:12:00Z,63.6,10.0,0.0,0.44,0.07,370
2026-06-01T13:12:30Z,72.37,43.7,1.41,0.46,0.04,392
2026-06-01T13:13:00Z,77.82,24.5,0.5,0.37,0.0,378
2026-06-01T13:13:30Z,81.8,30.0,0.99,0.44,0.3,380
2026-06-01T13:14:00Z,79.96,15.2,0.0,0.03,0.11,410
2026-06-01T13:14:30Z,67.78,32.8,0.0,0.73,0.01,406
2026-06-01T13:15:00Z,73.68,13.1,0.38,0.19,0.17,390
2026-06-01T13:15:30Z,68.02,12.1,0.53,0.56,0.0,347
2026-06-01T13:16:00Z,58.7,10.0,0.0,0.59,0.14,359
2026-06-01T13:16:30Z,67.19,35.1,0.0,0.31,0.21,350
2026-06-01T13:17:00Z,81.95,33.6,0.0,0.3,0.16,372
2026-06-01T13:17:30Z,81.36,44.0,0.0,0.12,0.03,365
2026-06-01T13:18:00Z,74.08,21.7,0.7,0.5,0.3,377
2026-06-01T13:18:30Z,67.5,34.5,0.46,0.09,0.14,345
2026-06-01T13:19:00Z,68.55,35.0,0.68,0.32,0.29,395
2026-06-01T13:19:30Z,77.9,29.5,0.89,0.04,0.2,353
2026-06-01T13:20:00Z,82.44,30.4,0.8,0.02,0.22,400
2026-06-01T13:20:30Z,80.49,18.5,0.0,0.74,0.07,363
2026-06-01T13:21:00Z,83.23,15.4,0.0,0.07,0.14,371
2026-06-01T13:21:30Z,66.11,32.8,0.0,0.54,0.14,372
2026-06-01T13:22:00Z,62.28,11.4,1.5,0.62,0.28,367
2026-06-01T13:22:30Z,78.67,45.1,0.0,0.39,0.07,376
2026-06-01T13:23:00Z,66.83,22.2,0.99,0.16,0.02,353
2026-06-01T13:23:30Z,65.41,32.1,0.0,0.53,0.01,391
2026-06-01T13:24:00Z,77.53,25.5,0.65,0.27,0.05,369
2026-06-01T13:24:30Z,51.21,10.0,0.0,0.54,0.18,387
2026-06-01T13:25:00Z,74.42,10.0,1.5,0.24,0.09,373
2026-06-01T13:25:30Z,69.13,34.6,0.46,0.29,0.05,370
2026-06-01T13:26:00Z,75.73,20.2,0.0,0.73,0.26,368
2026-06-01T13:26:30Z,74.17,10.0,0.0,0.41,0.28,368
2026-06-01T13:27:00Z,82.88,37.2,0.0,0.66,0.08,391
2026-06-01T13:27:30Z,79.0,26.1,0.0,0.38,0.0,391
2026-06-01T13:28:00Z,65.48,10.0,0.0,0.44,0.16,370
2026-06-01T13:28:30Z,73.08,12.6,0.0,0.58,0.16,354
2026-06-01T13:29:00Z,72.92,10.0,0.46,0.32,0.0,393
2026-06-01T13:29:30Z,75.93,12.2,0.0,0.76,0.06,394
2026-06-01T13:30:00Z,71.8,45.3,0.24,0.41,0.25,376
2026-06-01T13:30:30Z,75.9,22.3,0.0,0.64,0.23,398
2026-06-01T13:31:00Z,81.37,10.0,0.0,0.26,0.09,353
2026-06-01T13:31:30Z,69.57,21.7,0.46,0.24,0.21,389
2026-06-01T13:32:00Z,72.03,17.6,0.0,0.63,0.25,355
2026-06-01T13:32:30Z,60.39,10.8,0.0,0.73,0.09,347
2026-06-01T13:33:00Z,64.93,23.3,0.0,0.48,0.22,379
2026-06-01T13:33:30Z,64.25,13.9,0.69,0.55,0.26,393
2026-06-01T13:34:00Z,75.42,31.6,0.0,0.51,0.06,410
2026-06-01T13:34:30Z,70.86,21.9,0.28,0.06,0.27,369
2026-06-01T13:35:00Z,67.74,25.0,1.5,0.36,0.2,374
2026-06-01T13:35:30Z,82.67,10.0,1.23,0.56,0.16,374
2026-06-01T13:36:00Z,69.59,24.6,0.0,0.39,0.02,372
2026-06-01T13:36:30Z,64.0,26.3,0.0,0.34,0.25,363
2026-06-01T13:37:00Z,66.09,11.8,0.71,0.72,0.23,376
2026-06-01T13:37:30Z,64.55,14.5,0.0,0.66,0.16,382
2026-06-01T13:38:00Z,72.99,30.5,0.89,0.61,0.2,363
2026-06-01T13:38:30Z,78.74,11.5,0.97,0.53,0.27,378
2026-06-01T13:39:00Z,68.63,17.2,0.0,0.36,0.24,360
2026-06-01T13:39:30Z,70.91,50.0,0.44,0.07,0.25,397
2026-06-01T13:40:00Z,67.2,20.4,0.29,0.35,0.11,373
2026-06-01T13:40:30Z,81.25,32.6,0.0,0.41,0.2,387
2026-06-01T13:41:00Z,62.64,25.0,0.98,0.55,0.3,398
2026-06-01T13:41:30Z,69.28,10.0,0.8,0.08,0.3,383
2026-06-01T13:42:00Z,67.18,25.5,0.24,0.71,0.26,355
2026-06-01T13:42:30Z,72.36,31.5,0.86,0.15,0.03,381
2026-06-01T13:43:00Z,82.33,27.9,1.17,0.28,0.19,377
2026-06-01T13:43:30Z,70.87,23.2,0.79,0.46,0.08,393
2026-06-01T13:44:00Z,62.67,35.7,1.5,0.04,0.07,374
2026-06-01T13:44:30Z,80.37,20.0,0.6,0.14,0.23,376
2026-06-01T13:45:00Z,62.46,10.0,0.0,0.49,0.09,381
2026-06-01T13:45:30Z,70.71,10.0,0.0,0.34,0.26,358
2026-06-01T13:46:00Z,65.72,41.8,0.31,0.21,0.08,377
2026-06-01T13:46:30Z,58.11,30.3,1.02,0.1,0.13,358
2026-06-01T13:47:00Z,72.45,11.8,0.32,0.52,0.01,367
2026-06-01T13:47:30Z,67.51,21.9,0.0,0.58,0.11,402
2026-06-01T13:48:00Z,77.98,39.9,0.0,0.05,0.11,383
2026-06-01T13:48:30Z,67.42,22.2,0.0,0.38,0.09,357
2026-06-01T13:49:00Z,73.71,29.2,0.05,0.7,0.01,370
2026-06-01T13:49:30Z,72.3,14.2,0.0,0.06,0.05,388
2026-06-01T13:50:00Z,57.14,10.0,0.77,0.5,0.08,370
2026-06-01T13:50:30Z,70.88,29.1,0.67,0.64,0.09,372
2026-06-01T13:51:00Z,65.72,10.0,0.98,0.34,0.07,387
2026-06-01T13:51:30Z,74.18,10.0,0.0,0.49,0.16,380
2026-06-01T13:52:00Z,73.94,15.3,0.0,0.31,0.05,388
2026-06-01T13:52:30Z,85.39,10.0,0.32,0.06,0.28,359
2026-06-01T13:53:00Z,68.79,34.2,1.5,0.0,0.25,371
2026-06-01T13:53:30Z,73.48,27.8,0.0,0.67,0.12,366
2026-06-01T13:54:00Z,68.95,10.0,0.0,0.05,0.2,371
2026-06-01T13:54:30Z,51.57,22.1,1.5,0.27,0.03,394
2026-06-01T13:55:00Z,82.36,33.9,0.0,0.45,0.23,354
2026-06-01T13:55:30Z,71.69,12.0,0.53,0.47,0.16,378
2026-06-01T13:56:00Z,63.91,32.6,0.48,0.49,0.29,379
2026-06-01T13:56:30Z,82.83,11.5,0.0,0.63,0.25,357
2026-06-01T13:57:00Z,68.69,10.0,0.39,0.61,0.26,395
2026-06-01T13:57:30Z,60.39,10.0,0.1,0.75,0.21,365
2026-06-01T13:58:00Z,70.93,10.8,0.0,0.79,0.03,357
2026-06-01T13:58:30Z,59.1,53.8,0.06,0.17,0.15,393
2026-06-01T13:59:00Z,69.44,10.0,0.0,0.52,0.1,351
2026-06-01T13:59:30Z,68.61,24.0,0.0,0.63,0.11,356
2026-06-01T14:00:00Z,65.97,10.0,0.93,0.29,0.19,361
2026-06-01T14:00:30Z,71.16,16.6,0.01,0.09,0.18,364
2026-06-01T14:01:00Z,63.15,23.2,0.46,0.07,0.29,365
2026-06-01T14:01:30Z,68.71,29.6,0.86,0.15,0.26,392
2026-06-01T14:02:00Z,76.38,52.4,0.0,0.06,0.03,375
2026-06-01T14:02:30Z,65.65,41.2,1.5,0.3,0.18,383
2026-06-01T14:03:00Z,70.09,12.3,0.0,0.49,0.01,354
2026-06-01T14:03:30Z,70.19,10.0,0.0,0.46,0.24,388
2026-06-01T14:04:00Z,61.58,39.1,0.0,0.78,0.28,367
2026-06-01T14:04:30Z,68.54,19.7,0.0,0.43,0.09,381
2026-06-01T14:05:00Z,60.11,32.7,1.48,0.48,0.17,356
2026-06-01T14:05:30Z,72.99,35.5,0.63,0.37,0.19,401
2026-06-01T14:06:00Z,69.9,10.0,0.41,0.63,0.3,369
2026-06-01T14:06:30Z,65.37,38.2,1.5,0.34,0.1,356
2026-06-01T14:07:00Z,73.63,10.0,0.0,0.04,0.02,379
2026-06-01T14:07:30Z,62.63,23.4,0.0,0.63,0.24,380
2026-06-01T14:08:00Z,69.78,10.0,0.0,0.21,0.25,339
2026-06-01T14:08:30Z,81.31,25.8,0.0,0.76,0.09,396
2026-06-01T14:09:00Z,51.17,26.5,0.38,0.5,0.11,345
2026-06-01T14:09:30Z,68.65,21.8,0.3,0.74,0.05,366
2026-06-01T14:10:00Z,77.71,10.0,0.0,0.19,0.23,364
2026-06-01T14:10:30Z,78.44,34.6,1.5,0.0,0.25,384
2026-06-01T14:11:00Z,69.66,22.8,0.0,0.54,0.03,372
2026-06-01T14:11:30Z,61.66,22.9,1.12,0.77,0.2,364
2026-06-01T14:12:00Z,61.31,15.3,1.5,0.06,0.06,398
2026-06-01T14:12:30Z,61.77,10.0,0.21,0.14,0.26,344
2026-06-01T14:13:00Z,59.81,12.8,0.74,0.22,0.24,376
2026-06-01T14:13:30Z,65.24,33.1,1.5,0.42,0.02,382
2026-06-01T14:14:00Z,61.35,41.8,0.0,0.25,0.28,350
2026-06-01T14:14:30Z,58.18,10.8,0.26,0.56,0.03,355
2026-06-01T14:15:00Z,66.95,35.5,0.0,0.64,0.19,379
2026-06-01T14:15:30Z,68.89,42.8,1.05,0.35,0.25,380
2026-06-01T14:16:00Z,72.28,21.2,0.0,0.22,0.09,377
2026-06-01T14:16:30Z,62.38,11.9,0.0,0.11,0.09,361
2026-06-01T14:17:00Z,66.0,33.9,0.0,0.12,0.18,367
2026-06-01T14:17:30Z,72.37,10.0,0.0,0.61,0.19,375
2026-06-01T14:18:00Z,60.3,10.0,0.32,0.71,0.29,375
2026-06-01T14:18:30Z,70.03,29.1,1.19,0.07,0.02,350
2026-06-01T14:19:00Z,67.71,20.2,0.28,0.55,0.23,368
2026-06-01T14:19:30Z,70.03,25.0,0.36,0.32,0.27,339
2026-06-01T14:20:00Z,59.48,10.0,0.16,0.33,0.12,393
2026-06-01T14:20:30Z,71.47,15.4,0.0,0.24,0.25,374
2026-06-01T14:21:00Z,64.13,27.8,0.0,0.15,0.03,328
2026-06-01T14:21:30Z,60.83,10.0,0.0,0.03,0.08,366
2026-06-01T14:22:00Z,66.52,10.0,0.0,0.07,0.25,389
2026-06-01T14:22:30Z,70.52,10.0,0.19,0.74,0.05,376
2026-06-01T14:23:00Z,71.6,31.9,0.53,0.78,0.04,370
2026-06-01T14:23:30Z,57.86,43.6,0.0,0.02,0.24,350
2026-06-01T14:24:00Z,43.73,15.9,0.05,0.54,0.23,378
2026-06-01T14:24:30Z,51.37,38.7,0.75,0.18,0.1,364
2026-06-01T14:25:00Z,61.86,10.0,0.05,0.19,0.21,371
2026-06-01T14:25:30Z,76.2,10.0,0.0,0.49,0.17,354
2026-06-01T14:26:00Z,55.05,11.3,0.0,0.26,0.22,362
2026-06-01T14:26:30Z,71.84,10.0,0.98,0.79,0.02,381
2026-06-01T14:27:00Z,69.84,10.0,0.59,0.09,0.3,346
2026-06-01T14:27:30Z,73.68,10.0,0.6,0.59,0.12,371
2026-06-01T14:28:00Z,71.51,10.0,1.5,0.72,0.25,356
2026-06-01T14:28:30Z,71.17,23.7,0.0,0.77,0.05,354
2026-06-01T14:29:00Z,67.24,29.6,0.0,0.72,0.23,352
2026-06-01T14:29:30Z,64.24,37.4,1.04,0.45,0.07,327
2026-06-01T14:30:00Z,67.85,27.8,0.0,0.17,0.23,368
2026-06-01T14:30:30Z,69.12,35.1,0.0,0.8,0.08,387
2026-06-01T14:31:00Z,67.5,21.2,0.0,0.47,0.09,384
2026-06-01T14:31:30Z,61.33,14.7,0.03,0.39,0.03,373
2026-06-01T14:32:00Z,81.47,22.3,0.0,0.16,0.0,383
2026-06-01T14:32:30Z,69.3,10.0,0.55,0.12,0.14,366
2026-06-01T14:33:00Z,67.57,15.1,0.0,0.08,0.23,379
2026-06-01T14:33:30Z,75.32,22.8,0.0,0.73,0.23,368
2026-06-01T14:34:00Z,66.43,19.3,1.5,0.35,0.21,385
2026-06-01T14:34:30Z,68.06,12.5,0.09,0.8,0.14,362
2026-06-01T14:35:00Z,60.89,49.7,0.0,0.41,0.15,375
2026-06-01T14:35:30Z,57.22,24.3,0.69,0.55,0.22,356
2026-06-01T14:36:00Z,66.38,14.1,0.31,0.52,0.17,348
2026-06-01T14:36:30Z,74.61,33.9,0.79,0.75,0.27,369
2026-06-01T14:37:00Z,51.61,28.8,0.0,0.57,0.13,376
2026-06-01T14:37:30Z,65.79,46.3,0.0,0.28,0.26,370
2026-06-01T14:38:00Z,62.37,33.3,0.61,0.72,0.18,375
2026-06-01T14:38:30Z,67.25,27.2,0.0,0.01,0.13,362
2026-06-01T14:39:00Z,72.58,23.2,0.0,0.02,0.12,358
2026-06-01T14:39:30Z,62.43,10.0,0.0,0.57,0.16,356
2026-06-01T14:40:00Z,61.8,10.0,1.23,0.65,0.11,383
2026-06-01T14:40:30Z,65.4,10.0,0.0,0.29,0.23,389
2026-06-01T14:41:00Z,70.31,22.4,0.0,0.49,0.24,390
2026-06-01T14:41:30Z,61.14,10.0,0.0,0.6,0.03,372
2026-06-01T14:42:00Z,65.1,17.5,0.16,0.09,0.01,343
2026-06-01T14:42:30Z,59.61,27.4,1.42,0.75,0.04,354
2026-06-01T14:43:00Z,71.0,16.1,0.67,0.59,0.16,343
2026-06-01T14:43:30Z,73.32,13.0,0.0,0.58,0.1,357
2026-06-01T14:44:00Z,56.34,22.4,0.0,0.6,0.26,380
2026-06-01T14:44:30Z,73.64,42.8,0.0,0.24,0.18,336
2026-06-01T14:45:00Z,70.85,49.6,0.12,0.56,0.06,373
2026-06-01T14:45:30Z,71.58,65.6,1.33,0.54,0.17,355
2026-06-01T14:46:00Z,55.1,32.2,0.0,0.25,0.1,364
2026-06-01T14:46:30Z,72.88,33.4,0.13,0.51,0.04,369
2026-06-01T14:47:00Z,65.73,10.0,0.0,0.75,0.28,375
2026-06-01T14:47:30Z,68.19,37.0,1.0,0.51,0.06,387
2026-06-01T14:48:00Z,63.13,35.8,0.0,0.38,0.08,384
2026-06-01T14:48:30Z,73.28,10.0,0.0,0.15,0.29,382
2026-06-01T14:49:00Z,47.72,28.1,0.0,0.08,0.23,347
2026-06-01T14:49:30Z,68.58,10.2,0.14,0.5,0.19,382
2026-06-01T14:50:00Z,61.93,17.1,1.19,0.14,0.0,375
2026-06-01T14:50:30Z,67.79,19.4,1.09,0.22,0.01,339
2026-06-01T14:51:00Z,75.92,22.0,0.0,0.77,0.17,362
2026-06-01T14:51:30Z,64.83,17.4,0.35,0.0,0.23,391
2026-06-01T14:52:00Z,52.83,38.0,0.07,0.42,0.03,359
2026-06-01T14:52:30Z,59.83,36.4,0.0,0.6,0.06,370
2026-06-01T14:53:00Z,67.06,27.0,0.9,0.23,0.25,363
2026-06-01T14:53:30Z,58.95,38.7,0.0,0.33,0.1,344
2026-06-01T14:54:00Z,66.84,10.0,0.0,0.35,0.01,356
2026-06-01T14:54:30Z,56.82,11.8,0.0,0.53,0.01,398
2026-06-01T14:55:00Z,73.75,33.5,0.0,0.46,0.03,376
2026-06-01T14:55:30Z,64.94,52.2,1.01,0.11,0.15,364
2026-06-01T14:56:00Z,70.83,20.3,1.5,0.52,0.1,368
2026-06-01T14:56:30Z,64.69,10.0,0.0,0.77,0.0,376
2026-06-01T14:57:00Z,68.0,10.0,1.5,0.7,0.13,366
2026-06-01T14:57:30Z,59.88,29.5,0.45,0.77,0.11,343
2026-06-01T14:58:00Z,77.77,10.0,1.34,0.08,0.18,349
2026-06-01T14:58:30Z,58.41,25.4,0.0,0.22,0.06,356
2026-06-01T14:59:00Z,69.91,27.4,0.3,0.16,0.12,359
2026-06-01T14:59:30Z,71.61,15.7,0.0,0.16,0.13,366
2026-06-01T15:00:00Z,63.42,20.3,0.57,0.11,0.23,361
2026-06-01T15:00:30Z,69.29,22.6,0.0,0.52,0.14,375
2026-06-01T15:01:00Z,79.74,10.0,0.0,0.37,0.15,363
2026-06-01T15:01:30Z,64.82,10.0,0.17,0.0,0.18,396
2026-06-01T15:02:00Z,58.75,18.7,0.66,0.37,0.05,334
2026-06-01T15:02:30Z,65.43,20.6,0.0,0.65,0.11,368
2026-06-01T15:03:00Z,69.78,46.6,0.21,0.73,0.2,355
2026-06-01T15:03:30Z,65.16,15.3,0.0,0.12,0.07,366
2026-06-01T15:04:00Z,61.08,10.5,1.29,0.69,0.04,376
2026-06-01T15:04:30Z,55.8,31.0,0.0,0.55,0.11,363
2026-06-01T15:05:00Z,59.37,34.9,0.0,0.74,0.11,378
2026-06-01T15:05:30Z,69.0,10.0,1.08,0.69,0.24,380
2026-06-01T15:06:00Z,79.13,26.7,0.0,0.37,0.18,375
2026-06-01T15:06:30Z,63.56,21.1,0.71,0.26,0.24,365
2026-06-01T15:07:00Z,64.73,10.0,0.38,0.24,0.22,396
2026-06-01T15:07:30Z,58.93,21.3,1.5,0.31,0.02,341
2026-06-01T15:08:00Z,71.63,18.3,0.67,0.08,0.15,366
2026-06-01T15:08:30Z,66.8,37.6,0.0,0.07,0.26,365
2026-06-01T15:09:00Z,59.09,22.6,0.76,0.1,0.16,373
2026-06-01T15:09:30Z,57.27,26.7,1.42,0.15,0.09,395
2026-06-01T15:10:00Z,64.29,10.0,1.5,0.36,0.23,396
2026-06-01T15:10:30Z,69.23,17.5,0.84,0.24,0.06,357
2026-06-01T15:11:00Z,57.56,10.0,0.0,0.15,0.0,347
2026-06-01T15:11:30Z,74.33,10.0,0.0,0.45,0.2,372
2026-06-01T15:12:00Z,57.8,10.0,0.87,0.42,0.16,386
2026-06-01T15:12:30Z,73.04,10.0,0.0,0.02,0.23,360
2026-06-01T15:13:00Z,79.39,30.9,0.05,0.37,0.18,380
2026-06-01T15:13:30Z,66.18,30.6,0.0,0.15,0.28,363
2026-06-01T15:14:00Z,72.34,34.7,1.5,0.03,0.16,349
2026-06-01T15:14:30Z,56.27,10.0,0.0,0.13,0.16,374
2026-06-01T15:15:00Z,56.24,26.3,0.0,0.62,0.12,365
2026-06-01T15:15:30Z,73.79,35.8,0.0,0.6,0.06,388
2026-06-01T15:16:00Z,69.91,10.0,0.0,0.46,0.23,350
2026-06-01T15:16:30Z,80.69,22.1,0.0,0.43,0.23,361
2026-06-01T15:17:00Z,68.75,23.3,0.0,0.5,0.03,361
2026-06-01T15:17:30Z,65.89,10.0,1.1,0.77,0.1,334
2026-06-01T15:18:00Z,74.66,43.5,0.0,0.36,0.17,382
2026-06-01T15:18:30Z,70.27,10.0,1.5,0.1,0.05,373
2026-06-01T15:19:00Z,61.67,38.5,0.89,0.36,0.22,350
2026-06-01T15:19:30Z,63.19,15.0,0.0,0.29,0.11,362
2026-06-01T15:20:00Z,58.15,22.6,0.0,0.28,0.21,374
2026-06-01T15:20:30Z,63.51,15.2,0.0,0.04,0.23,358
2026-06-01T15:21:00Z,59.6,25.4,0.09,0.77,0.02,356
2026-06-01T15:21:30Z,62.16,12.3,0.62,0.11,0.07,349
2026-06-01T15:22:00Z,79.83,22.0,0.5,0.39,0.2,368
2026-06-01T15:22:30Z,75.16,27.5,0.0,0.66,0.09,371
2026-06-01T15:23:00Z,59.32,37.9,0.78,0.49,0.27,365
2026-06-01T15:23:30Z,63.24,30.4,0.0,0.64,0.12,361
2026-06-01T15:24:00Z,64.31,31.0,1.5,0.04,0.21,368
2026-06-01T15:24:30Z,62.75,10.0,0.0,0.46,0.22,381
2026-06-01T15:25:00Z,68.38,31.9,0.0,0.55,0.25,368
2026-06-01T15:25:30Z,75.01,35.4,0.0,0.76,0.15,372
2026-06-01T15:26:00Z,59.92,31.7,0.75,0.38,0.13,353
2026-06-01T15:26:30Z,80.39,10.0,0.0,0.46,0.01,351
2026-06-01T15:27:00Z,54.93,33.4,0.0,0.69,0.11,368
2026-06-01T15:27:30Z,51.22,57.9,1.16,0.01,0.17,358
2026-06-01T15:28:00Z,73.54,52.5,0.5,0.01,0.21,348
2026-06-01T15:28:30Z,61.12,14.6,0.0,0.15,0.24,376
2026-06-01T15:29:00Z,72.92,10.0,0.0,0.39,0.23,374
2026-06-01T15:29:30Z,58.53,23.5,0.25,0.26,0.21,364
2026-06-01T15:30:00Z,82.37,26.1,0.44,0.6,0.18,405
2026-06-01T15:30:30Z,65.11,21.5,0.92,0.42,0.08,373
2026-06-01T15:31:00Z,80.9,27.1,0.5,0.19,0.07,365
2026-06-01T15:31:30Z,70.52,22.4,0.0,0.56,0.01,381
2026-06-01T15:32:00Z,66.15,35.8,0.0,0.47,0.02,375
2026-06-01T15:32:30Z,65.99,32.6,0.0,0.33,0.25,356
2026-06-01T15:33:00Z,65.77,10.0,1.5,0.25,0.12,373
2026-06-01T15:33:30Z,66.48,26.0,1.5,0.68,0.1,377
2026-06-01T15:34:00Z,74.81,10.0,1.43,0.11,0.03,379
2026-06-01T15:34:30Z,70.09,40.3,0.51,0.04,0.16,377
2026-06-01T15:35:00Z,57.49,21.6,0.0,0.71,0.1,349
2026-06-01T15:35:30Z,59.99,15.7,0.0,0.05,0.18,353
2026-06-01T15:36:00Z,64.77,10.0,1.5,0.43,0.23,377
2026-06-01T15:36:30Z,72.3,35.1,0.0,0.46,0.25,356
2026-06-01T15:37:00Z,63.41,28.2,1.16,0.67,0.19,368
2026-06-01T15:37:30Z,66.26,10.0,0.0,0.67,0.2,373
2026-06-01T15:38:00Z,68.24,10.0,0.0,0.18,0.21,385
2026-06-01T15:38:30Z,54.31,24.7,0.0,0.56,0.07,382
2026-06-01T15:39:00Z,61.35,38.1,0.0,0.73,0.09,364
2026-06-01T15:39:30Z,58.14,10.0,0.0,0.4,0.25,374
2026-06-01T15:40:00Z,65.32,37.2,0.43,0.07,0.29,365
2026-06-01T15:40:30Z,70.39,16.6,0.0,0.61,0.25,376
2026-06-01T15:41:00Z,71.87,10.0,0.0,0.02,0.1,339
2026-06-01T15:41:30Z,60.9,10.0,0.0,0.38,0.1,361
2026-06-01T15:42:00Z,68.78,10.0,0.0,0.77,0.24,340
2026-06-01T15:42:30Z,75.2,10.0,1.5,0.56,0.1,372
2026-06-01T15:43:00Z,57.38,24.5,0.0,0.07,0.09,368
2026-06-01T15:43:30Z,74.12,10.0,0.65,0.52,0.23,370
2026-06-01T15:44:00Z,63.02,41.6,0.16,0.7,0.06,363
2026-06-01T15:44:30Z,53.87,10.0,0.36,0.13,0.24,348
2026-06-01T15:45:00Z,65.14,10.0,0.0,0.06,0.07,382
2026-06-01T15:45:30Z,66.18,18.1,1.48,0.59,0.08,365
2026-06-01T15:46:00Z,64.54,11.0,0.0,0.67,0.22,396
2026-06-01T15:46:30Z,70.18,45.3,0.0,0.71,0.11,344
2026-06-01T15:47:00Z,66.37,30.4,0.81,0.35,0.06,362
2026-06-01T15:47:30Z,76.15,35.2,0.0,0.18,0.04,393
2026-06-01T15:48:00Z,70.65,22.1,0.6,0.08,0.13,394
2026-06-01T15:48:30Z,66.16,29.1,0.0,0.8,0.27,364
2026-06-01T15:49:00Z,55.05,31.1,0.0,0.15,0.07,360
2026-06-01T15:49:30Z,59.1,26.7,0.0,0.6,0.19,359
2026-06-01T15:50:00Z,56.93,10.0,0.0,0.27,0.12,366
2026-06-01T15:50:30Z,81.69,10.0,0.0,0.39,0.23,351
2026-06-01T15:51:00Z,58.41,10.0,0.0,0.57,0.07,350
2026-06-01T15:51:30Z,59.12,10.2,0.0,0.63,0.29,341
2026-06-01T15:52:00Z,71.15,20.1,1.17,0.69,0.24,373
2026-06-01T15:52:30Z,72.69,10.8,0.0,0.6,0.21,353
2026-06-01T15:53:00Z,56.73,26.1,0.05,0.62,0.16,361
2026-06-01T15:53:30Z,58.8,12.1,0.0,0.14,0.04,392
2026-06-01T15:54:00Z,65.72,10.0,1.5,0.07,0.09,374
2026-06-01T15:54:30Z,82.03,21.2,0.44,0.02,0.14,346
2026-06-01T15:55:00Z,51.52,49.2,0.88,0.54,0.2,368
2026-06-01T15:55:30Z,69.78,21.7,0.0,0.28,0.18,377
2026-06-01T15:56:00Z,61.27,10.0,0.0,0.24,0.24,323
2026-06-01T15:56:30Z,67.53,10.0,0.0,0.14,0.16,376
2026-06-01T15:57:00Z,67.67,10.0,0.0,0.47,0.11,361
2026-06-01T15:57:30Z,64.86,10.0,0.0,0.47,0.14,407
2026-06-01T15:58:00Z,58.5,38.2,0.0,0.38,0.18,373
2026-06-01T15:58:30Z,62.48,47.1,0.97,0.46,0.22,361
2026-06-01T15:59:00Z,63.25,25.4,0.53,0.54,0.21,369
2026-06-01T15:59:30Z,67.51,13.0,0.54,0.46,0.05,353
2026-06-01T16:00:00Z,69.99,21.7,0.0,0.04,0.26,346
2026-06-01T16:00:30Z,64.46,10.0,0.0,0.1,0.01,372
2026-06-01T16:01:00Z,83.86,37.5,1.34,0.42,0.27,345
2026-06-01T16:01:30Z,70.22,35.4,0.0,0.19,0.16,377
2026-06-01T16:02:00Z,61.02,33.9,0.0,0.76,0.05,351
2026-06-01T16:02:30Z,55.1,15.5,0.0,0.15,0.2,374
2026-06-01T16:03:00Z,69.2,18.4,0.0,0.01,0.02,385
2026-06-01T16:03:30Z,62.67,40.4,0.0,0.2,0.06,333
2026-06-01T16:04:00Z,72.18,33.4,0.0,0.77,0.06,351
2026-06-01T16:04:30Z,59.02,18.1,0.0,0.55,0.15,361
2026-06-01T16:05:00Z,56.76,36.0,0.0,0.73,0.01,374
2026-06-01T16:05:30Z,63.78,31.6,0.0,0.31,0.25,353
2026-06-01T16:06:00Z,74.55,13.6,1.32,0.5,0.11,348
2026-06-01T16:06:30Z,57.83,33.0,0.14,0.06,0.07,358
2026-06-01T16:07:00Z,71.76,10.0,1.5,0.61,0.29,360
2026-06-01T16:07:30Z,60.43,36.5,0.73,0.08,0.03,384
2026-06-01T16:08:00Z,76.54,10.0,1.5,0.58,0.19,358
2026-06-01T16:08:30Z,64.13,15.6,0.0,0.36,0.21,380
